Kecamatan,Padi Sawah (Ha),Produksi Padi Sawah (Ton),Rata-rata Produksi Padi Sawah(Kw/Ha),Padi Ladang (Ha),Produksi Padi Ladang(Ton),Rata-rata Produksi Padi Ladang(Ku/Ha),Tahun,kemendagri_kode_provinsi,kemendagri_nama_provinsi,kemendagri_kode_kabupaten,kemendagri_nama_kabupaten,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,Tahun ,"produksi
","Produksi
",province,production,productivity,harvest_area,year,﻿38 Provinsi,Unnamed: 1,Unnamed: 2,Unnamed: 3,id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,komoditas,produksi,satuan,tahun,kode_kabupaten_kota,nama_kabupaten_kota,produktivitas_padi,kode_kecamatan,nama_kecamatan,produktivitas_komoditas,Provinsi,Year,Yield.Areal(ha),Productivity(kw/ha),Production.(ton)
Karangkobar,668.0,4071.0,61.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagentan,730.0,3618.0,50.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pejawaran,184.0,1045.0,57.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batur,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wanayasa,176.0,745.0,42.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalibening,1815.0,11498.0,63.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pandanarum,1451.0,8398.0,58.0,0.0,0.0,0.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aceh,1861567100.0,5649.0,329515.78,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Utara,2108284720.0,5165.0,408176.45,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Barat,1483076480.0,4737.0,313050.82,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Riau,266375530.0,3728.0,71448.08,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jambi,383045740.0,4444.0,86202.68,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Selatan,2994191840.0,5148.0,581574.61,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bengkulu,288810520.0,4383.0,65891.16,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lampung,2488641910.0,4861.0,511940.93,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Bangka Belitung,45724690.0,2653.0,17233.59,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Riau,1097000.0,2919.0,375.87,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DKI Jakarta,4899140.0,7276.0,673.37,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Barat,9647358750.0,5651.0,1707253.81,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Tengah,10499588230.0,5763.0,1821983.17,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DI Yogyakarta,514935490.0,5481.0,93956.45,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Timur,10203213170.0,5826.0,1751191.67,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Banten,1687783300.0,4894.0,344836.06,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bali,667069060.0,6011.0,110978.37,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Barat,1460338810.0,5049.0,289242.59,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Timur,899935880.0,4124.0,218232.91,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Barat,799715210.0,2792.0,286476.03,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Tengah,514769050.0,3488.0,147571.69,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Selatan,1327492410.0,4109.0,323091.21,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Timur,262773880.0,4045.0,64961.16,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Utara,45063530.0,3288.0,13707.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Utara,326929740.0,4647.0,70352.62,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tengah,926978660.0,4605.0,201279.24,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Selatan,5952616450.0,5021.0,1185484.1,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tenggara,538876140.0,3943.0,136673.75,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Gorontalo,269540400.0,4760.0,56631.64,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Barat,316478370.0,4846.0,65303.78,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku,116228860.0,4001.0,29052.14,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku Utara,49047110.0,3657.0,13412.75,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua Barat,24967130.0,3215.0,7767.01,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua,223119420.0,4257.0,52411.95,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Indonesia,59200533720.0,5203.0,11377934.44,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aceh,1714437600.0,5530.0,310012.46,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Utara,2078901590.0,5032.0,413141.24,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Barat,1482996010.0,4758.0,311671.23,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Riau,230873970.0,3656.0,63142.04,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jambi,309932680.0,4457.0,69536.06,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Selatan,2603396240.0,4827.0,539316.52,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bengkulu,296472070.0,4603.0,64406.86,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lampung,2164089330.0,4663.0,464103.42,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Bangka Belitung,48805680.0,2856.0,17087.81,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Riau,1150800.0,3230.0,356.27,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DKI Jakarta,3359310.0,5396.0,622.59,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Barat,9084957220.0,5754.0,1578835.7,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Tengah,9655653980.0,5753.0,1678479.21,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DI Yogyakarta,533477400.0,4786.0,111477.36,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Timur,9580933880.0,5628.0,1702426.36,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Banten,1470503350.0,4842.0,303731.8,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bali,579320530.0,6078.0,95319.34,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Barat,1402182390.0,4978.0,281666.04,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Timur,811724180.0,4082.0,198867.41,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Barat,847875130.0,2923.0,290048.44,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Tengah,443561330.0,3035.0,146144.51,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Selatan,1342861820.0,3770.0,356245.95,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Timur,253818370.0,3641.0,69707.75,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Utara,33357190.0,3240.0,10294.7,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Utara,277776310.0,4479.0,62020.39,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tengah,844904300.0,4540.0,186100.44,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Selatan,5054166960.0,5003.0,1010188.75,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tenggara,519706930.0,3927.0,132343.86,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Gorontalo,231211110.0,4718.0,49009.95,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Barat,300142220.0,4796.0,62581.47,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku,98254750.0,3782.0,25976.85,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku Utara,37945640.0,3243.0,11700.5,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua Barat,29943560.0,4163.0,7192.15,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua,235339510.0,4348.0,54131.72,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Indonesia,54604033340.0,5114.0,10677887.15,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aceh,1757313070.0,5528.0,317869.41,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Utara,2040500190.0,5251.0,388591.22,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Barat,1387269290.0,4692.0,295664.47,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Riau,243685040.0,3764.0,64733.13,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jambi,386413490.0,4558.0,84772.93,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Selatan,2743059680.0,4975.0,551320.76,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bengkulu,292834040.0,4566.0,64137.28,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lampung,2650289640.0,4862.0,545149.05,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Bangka Belitung,57324320.0,3213.0,17840.55,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Riau,852540.0,2856.0,298.52,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DKI Jakarta,4543930.0,4969.0,914.51,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Barat,9016772580.0,5682.0,1586888.63,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Tengah,9489164620.0,5693.0,1666931.49,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DI Yogyakarta,523395950.0,4735.0,110548.12,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Timur,9944538260.0,5668.0,1754380.3,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Banten,1655170090.0,5088.0,325333.24,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bali,532168450.0,5849.0,90980.69,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Barat,1317189810.0,4817.0,273460.82,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Timur,725024300.0,3990.0,181690.63,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Barat,778170360.0,3033.0,256575.43,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Tengah,457952000.0,3196.0,143275.05,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Selatan,1150306660.0,3969.0,289836.35,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Timur,262434520.0,3567.0,73568.44,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Utara,33574280.0,3397.0,9883.05,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Utara,248879480.0,4025.0,61827.86,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tengah,792248840.0,4449.0,178066.94,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Selatan,4708464970.0,4823.0,976258.14,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tenggara,532773490.0,3985.0,133697.15,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Gorontalo,227627200.0,4675.0,48686.34,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Barat,345050370.0,5323.0,64826.18,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku,110447300.0,3853.0,28668.22,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku Utara,43382850.0,4211.0,10301.91,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua Barat,24378330.0,3220.0,7570.63,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua,166002300.0,3148.0,52727.52,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Indonesia,54649202240.0,5128.0,10657274.96,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aceh,1634639600.0,5503.0,297058.38,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Utara,2004142510.0,5200.0,385405.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Barat,1317209380.0,4836.0,272391.95,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Riau,217458870.0,4098.0,53062.35,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jambi,298149250.0,4629.0,64412.26,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Selatan,2552443190.0,5144.0,496241.65,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bengkulu,271117190.0,4867.0,55704.69,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lampung,2485452780.0,5077.0,489573.23,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Bangka Belitung,70496250.0,3857.0,18278.27,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Riau,855010.0,3165.0,270.16,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DKI Jakarta,3249470.0,5803.0,559.97,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Barat,9113573080.0,5681.0,1604109.31,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Tengah,9618656810.0,5669.0,1696712.36,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DI Yogyakarta,556531030.0,5177.0,107506.16,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Timur,9789587670.0,5602.0,1747481.2,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Banten,1603247000.0,5038.0,318248.46,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bali,618910810.0,5883.0,105201.31,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Barat,1419559840.0,5139.0,276211.88,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Timur,731877740.0,4185.0,174900.07,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Barat,711898010.0,3190.0,223165.74,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Tengah,381189550.0,3028.0,125870.05,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Selatan,1016313550.0,3997.0,254263.59,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Timur,244677960.0,3692.0,66269.46,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Utara,29967310.0,3374.0,8880.83,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Utara,232884760.0,3935.0,59182.52,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tengah,867012770.0,4759.0,182186.62,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Selatan,5090637230.0,5167.0,985158.23,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tenggara,530029080.0,4157.0,127517.29,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Gorontalo,234392860.0,4812.0,48713.5,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Barat,311072460.0,5205.0,59763.18,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku,116803670.0,4124.0,28319.75,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku Utara,28050800.0,3605.0,7781.96,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua Barat,26926930.0,4198.0,6414.94,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua,286279800.0,4405.0,64984.9,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Indonesia,54415294220.0,5226.0,10411801.22,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Aceh,1509456460.0,5555.0,271750.16,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Utara,2088583810.0,5076.0,411462.1,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Barat,1373532190.0,5052.0,271883.11,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Riau,213557230.0,4183.0,51054.04,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jambi,277743830.0,4588.0,60539.59,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sumatera Selatan,2775069260.0,5406.0,513378.2,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bengkulu,281610090.0,4927.0,57151.84,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Lampung,2688159740.0,5187.0,518256.06,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Bangka Belitung,61425070.0,4066.0,15107.8,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kepulauan Riau,506910.0,2824.0,179.48,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DKI Jakarta,2337770.0,4898.0,477.25,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Barat,9433723090.0,5675.0,1662403.96,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Tengah,9356445490.0,5541.0,1688669.65,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DI Yogyakarta,561699530.0,5064.0,110927.24,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Jawa Timur,9526515670.0,5626.0,1693210.7,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Banten,1788582600.0,5304.0,337240.74,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Bali,680601600.0,6059.0,112320.62,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Barat,1452945470.0,5379.0,270092.88,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Nusa Tenggara Timur,756049910.0,4129.0,183091.99,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Barat,731225800.0,3028.0,241478.6,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Tengah,343918750.0,3178.0,108226.75,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Selatan,819419200.0,3813.0,214908.91,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Timur,239425340.0,3685.0,64970.01,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Kalimantan Utara,30533590.0,3549.0,8604.19,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Utara,243730280.0,4188.0,58195.56,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tengah,744408700.0,4405.0,168993.18,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Selatan,5360169370.0,5164.0,1038084.29,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Tenggara,478958030.0,4050.0,118258.79,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Gorontalo,240134530.0,5129.0,46823.47,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Sulawesi Barat,353513290.0,5099.0,69323.95,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku,92601060.0,3860.0,23987.82,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Maluku Utara,24486030.0,3816.0,6416.45,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua Barat,23963920.0,4389.0,5460.59,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Papua,193943470.0,3899.0,49741.91,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Indonesia,54748977080.0,5238.0,10452671.88,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,ACEH,317869.41,55.28,1757313.07,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA UTARA,388591.22,52.51,2040500.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SUMATERA BARAT,295664.47,46.92,1387269.29,,,,,,,,,,,,,,,,,,,,,,
